MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA
2022-01-03 17:59:23.547,7,cmd.exe,0
2022-01-03 17:59:28.589,7,explorer.exe,0
2022-01-03 17:59:59.817,7,ApplicationFrameHost.exe,0
2022-01-03 18:00:00.818,7,explorer.exe,0
2022-01-03 18:00:15.934,7,chrome.exe,0
2022-01-03 18:30:08.829,7,LockApp.exe,0
2022-01-03 18:30:10.344,7,chrome.exe,0
2022-01-03 18:30:13.387,7,explorer.exe,0
2022-01-03 18:30:18.414,7,Teams.exe,0
2022-01-03 18:30:30.513,7,Microsoft.AAD.BrokerPlugin.exe,0
2022-01-03 18:30:58.782,7,chrome.exe,0
2022-01-03 18:31:05.832,7,Teams.exe,0
2022-01-03 18:34:23.781,7,explorer.exe,0
2022-01-03 18:34:24.798,7,ShellExperienceHost.exe,0
2022-01-03 18:34:33.883,7,Teams.exe,0
2022-01-03 18:34:57.077,7,chrome.exe,0
2022-01-03 18:35:35.439,7,HxOutlook.exe,0
2022-01-03 18:37:05.306,7,chrome.exe,0
2022-01-03 18:37:13.387,7,HxOutlook.exe,0
2022-01-03 18:37:23.462,7,chrome.exe,0
2022-01-03 18:37:32.527,7,HxOutlook.exe,0
2022-01-03 18:37:46.596,7,chrome.exe,0
2022-01-03 18:37:51.627,7,HxOutlook.exe,0
2022-01-03 18:38:03.732,7,chrome.exe,0
2022-01-03 18:38:37.954,7,HxOutlook.exe,0
2022-01-03 18:38:55.106,7,chrome.exe,0
2022-01-03 18:39:03.136,7,HxOutlook.exe,0
2022-01-03 18:39:15.231,7,chrome.exe,0
2022-01-03 18:39:17.765,7,HxOutlook.exe,0
2022-01-03 18:39:19.782,7,chrome.exe,0
2022-01-03 18:39:22.807,7,HxOutlook.exe,0
2022-01-03 18:39:35.918,7,chrome.exe,0
2022-01-03 18:39:38.961,7,HxOutlook.exe,0
2022-01-03 18:40:10.214,7,chrome.exe,0
2022-01-03 18:40:20.279,7,HxOutlook.exe,0
2022-01-03 18:40:36.455,7,chrome.exe,0
2022-01-03 18:41:49.139,7,HxOutlook.exe,0
2022-01-03 18:42:04.256,7,chrome.exe,0
2022-01-03 18:42:13.810,7,HxOutlook.exe,0
2022-01-03 18:42:28.925,7,chrome.exe,0
2022-01-03 18:42:36.988,7,HxOutlook.exe,0
2022-01-03 18:42:54.157,7,chrome.exe,0
2022-01-03 18:43:00.207,7,HxOutlook.exe,0
2022-01-03 18:43:28.462,7,chrome.exe,0
2022-01-03 18:43:34.492,7,HxOutlook.exe,0
2022-01-03 18:46:17.967,7,chrome.exe,0
2022-01-03 18:47:21.551,7,HxOutlook.exe,0
2022-01-03 18:47:29.612,7,chrome.exe,0
2022-01-03 18:47:35.650,7,HxOutlook.exe,0
2022-01-03 18:47:49.252,7,chrome.exe,0
2022-01-03 18:47:53.303,7,HxOutlook.exe,0
2022-01-03 18:48:36.826,7,explorer.exe,0
2022-01-03 19:00:23.025,7,LockApp.exe,0
2022-01-03 19:00:24.035,7,explorer.exe,0
2022-01-03 19:00:27.070,7,chrome.exe,0
2022-01-03 19:00:29.101,7,ApplicationFrameHost.exe,0
2022-01-03 19:55:02.999,7,LockApp.exe,0
2022-01-03 19:55:04.015,7,HxOutlook.exe,0
2022-01-03 20:01:19.596,7,chrome.exe,0
2022-01-03 20:01:29.668,7,HxOutlook.exe,0
2022-01-03 20:02:17.669,7,chrome.exe,0
2022-01-03 20:02:24.696,7,HxOutlook.exe,0
2022-01-03 20:02:35.766,7,chrome.exe,0
2022-01-03 20:03:22.157,7,HxOutlook.exe,0
2022-01-03 20:05:00.146,7,chrome.exe,0
2022-01-03 20:05:36.381,7,HxOutlook.exe,0
2022-01-03 20:06:19.730,7,chrome.exe,0
2022-01-03 20:06:52.018,7,HxOutlook.exe,0
2022-01-03 20:08:25.063,7,chrome.exe,0
2022-01-03 20:08:36.157,7,HxOutlook.exe,0
2022-01-03 20:08:48.253,7,chrome.exe,0
2022-01-03 20:09:08.422,7,HxOutlook.exe,0
2022-01-03 20:09:28.557,7,chrome.exe,0
2022-01-03 20:09:33.592,7,HxOutlook.exe,0
2022-01-03 20:10:25.014,7,chrome.exe,0
2022-01-03 20:10:35.084,7,HxOutlook.exe,0
2022-01-03 20:15:06.763,7,ShellExperienceHost.exe,0
2022-01-03 20:15:12.815,7,HxOutlook.exe,0
2022-01-03 20:21:53.738,7,chrome.exe,0
2022-01-03 20:22:10.074,7,HxOutlook.exe,0
2022-01-03 20:29:44.345,7,chrome.exe,0
2022-01-03 20:29:52.397,7,Zoom.exe,0
2022-01-03 20:29:55.410,7,chrome.exe,0
2022-01-03 20:29:59.439,7,Zoom.exe,0
2022-01-03 20:30:01.443,7,chrome.exe,0
2022-01-03 20:30:21.616,7,Zoom.exe,0
2022-01-03 20:30:24.649,7,Zoom.exe,0
2022-01-03 20:30:26.667,7,chrome.exe,0
2022-01-03 20:30:31.714,7,Teams.exe,0
2022-01-03 20:30:32.724,7,chrome.exe,0
2022-01-03 20:30:34.732,7,HxOutlook.exe,0
2022-01-03 20:31:39.355,7,chrome.exe,0
2022-01-03 20:32:08.554,7,HxOutlook.exe,0
2022-01-03 20:32:22.712,7,explorer.exe,0
2022-01-03 20:32:24.729,7,chrome.exe,0
2022-01-03 20:32:25.739,7,explorer.exe,0
2022-01-03 20:32:26.758,7,WINWORD.EXE,0
2022-01-03 20:33:41.468,7,chrome.exe,0
2022-01-03 21:01:54.631,7,LockApp.exe,0
2022-01-03 21:01:55.647,7,explorer.exe,0
2022-01-03 21:01:56.655,7,chrome.exe,0
2022-01-03 21:05:10.014,7,WINWORD.EXE,0
2022-01-03 21:05:11.015,7,explorer.exe,0
2022-01-03 21:05:15.033,7,chrome.exe,0
2022-01-03 21:06:23.538,7,WINWORD.EXE,0
2022-01-03 21:09:44.426,7,chrome.exe,0
2022-01-03 21:09:45.452,7,WINWORD.EXE,0
2022-01-03 21:09:46.471,7,chrome.exe,0
2022-01-03 21:09:56.553,7,WINWORD.EXE,0
2022-01-03 21:15:52.256,7,chrome.exe,0
2022-01-03 21:16:08.387,7,chrome.exe,0
2022-01-03 21:16:27.595,7,chrome.exe,0
2022-01-03 21:16:31.630,7,chrome.exe,0
2022-01-03 21:16:33.650,7,chrome.exe,0
2022-01-03 21:16:37.691,7,chrome.exe,0
2022-01-03 21:16:39.710,7,chrome.exe,0
2022-01-03 21:16:47.790,7,explorer.exe,0
2022-01-03 21:17:00.905,7,WINWORD.EXE,0
2022-01-03 21:17:14.058,7,explorer.exe,0
2022-01-03 21:18:14.725,7,chrome.exe,0
2022-01-03 22:11:09.532,7,LockApp.exe,0
2022-01-03 22:11:10.536,7,explorer.exe,0
2022-01-03 22:11:11.539,7,chrome.exe,0
2022-01-03 23:39:13.520,7,LockApp.exe,0
2022-01-03 23:39:14.526,7,explorer.exe,0
2022-01-03 23:39:15.527,7,chrome.exe,0
2022-01-04 00:16:01.009,7,explorer.exe,0
2022-01-04 00:16:02.021,7,chrome.exe,0
2022-01-04 00:16:07.072,7,explorer.exe,0
2022-01-04 00:16:11.125,7,chrome.exe,0
2022-01-04 01:43:58.043,7,LockApp.exe,0
2022-01-04 01:43:59.053,7,explorer.exe,0
2022-01-04 01:44:00.062,7,chrome.exe,0
2022-01-04 01:44:01.070,7,Teams.exe,0
2022-01-04 01:44:15.158,7,chrome.exe,0
2022-01-04 02:44:05.448,7,LockApp.exe,0
2022-01-04 02:44:06.450,7,chrome.exe,0
2022-01-04 04:13:22.834,7,LockApp.exe,0
2022-01-04 04:13:23.841,7,explorer.exe,0
2022-01-04 04:13:24.849,7,chrome.exe,0
2022-01-04 04:13:25.858,7,explorer.exe,0
2022-01-04 04:13:27.873,7,cmd.exe,0
2022-01-04 04:13:28.881,7,SearchApp.exe,0
2022-01-04 04:13:29.895,7,StartMenuExperienceHost.exe,0
2022-01-05 21:12:15.847,7,cmd.exe,0
2022-01-05 21:12:16.851,7,explorer.exe,0
2022-01-05 21:12:53.186,7,chrome.exe,0
2022-01-05 21:18:01.810,7,HxOutlook.exe,0
2022-01-05 21:18:25.043,7,chrome.exe,0
2022-01-05 21:18:37.119,7,HxOutlook.exe,0
2022-01-05 21:18:47.219,7,chrome.exe,0
2022-01-05 21:30:24.905,7,HxOutlook.exe,0
2022-01-05 21:30:25.915,7,chrome.exe,0
2022-01-05 21:30:26.927,7,HxOutlook.exe,0
2022-01-05 21:30:55.151,7,explorer.exe,0
2022-01-05 21:30:57.172,7,chrome.exe,0
2022-01-05 21:32:46.622,7,ApplicationFrameHost.exe,0
2022-01-05 21:38:24.143,7,chrome.exe,0
2022-01-05 21:40:26.224,7,HxOutlook.exe,0
2022-01-05 22:22:40.391,7,explorer.exe,0
2022-01-05 22:22:41.393,7,HxOutlook.exe,0
2022-01-06 00:44:43.078,7,explorer.exe,0
2022-01-06 00:44:44.082,7,HxOutlook.exe,0
2022-01-06 00:50:53.058,7,chrome.exe,0
2022-01-06 01:11:57.660,7,chrome.exe,0
2022-01-06 01:12:06.718,7,chrome.exe,0
2022-01-06 01:23:13.680,7,chrome.exe,0
2022-01-06 01:23:17.720,7,chrome.exe,0
2022-01-06 01:29:32.394,7,chrome.exe,0
2022-01-06 01:29:35.407,7,chrome.exe,0
2022-01-06 01:31:57.414,7,chrome.exe,0
2022-01-06 01:31:59.429,7,chrome.exe,0
2022-01-06 02:03:43.327,7,chrome.exe,0
2022-01-06 02:03:45.340,7,chrome.exe,0
2022-01-06 02:08:47.717,7,HxOutlook.exe,0
2022-01-06 02:09:02.875,7,explorer.exe,0
2022-01-06 02:09:05.891,7,cmd.exe,0
2022-01-06 02:09:06.921,7,explorer.exe,0
2022-01-06 02:09:08.942,7,chrome.exe,0
2022-01-06 03:02:13.527,7,LockApp.exe,0
2022-01-06 03:02:14.542,7,chrome.exe,0
2022-01-06 03:02:22.646,7,explorer.exe,0
2022-01-06 03:02:23.660,7,SearchApp.exe,0
2022-01-06 03:02:24.675,7,ApplicationFrameHost.exe,0
